sprite{ id = "entities/handle_chain", description = "Handle chain" }
sprite{ id = "entities/heart", description = "Heart" }
sprite{ id = "entities/heart_fly", description = "Heart fly" }
sprite{ id = "entities/heart_fly_shadow", description = "Heart fly shadow" }
sprite{ id = "entities/hint_stone", description = "Hint stone" }
sprite{ id = "entities/hook", description = "Hook" }
sprite{ id = "entities/hookshot", description = "Hookshot" }
sprite{ id = "entities/ice", description = "Ice" }
sprite{ id = "entities/ice/icecube_arrow", description = "Icecube arrow" }
sprite{ id = "entities/ice/icecube_big-chest", description = "Icecube big chest" }
sprite{ id = "entities/ice/icecube_big-key", description = "Icecube big key" }
sprite{ id = "entities/ice/icecube_block", description = "Icecube block" }
sprite{ id = "entities/ice/icecube_bomb", description = "Icecube bomb" }
sprite{ id = "entities/ice/icecube_boss-key", description = "Icecube boss key" }
sprite{ id = "entities/ice/icecube_chest", description = "Icecube chest" }
sprite{ id = "entities/ice/icecube_fairy", description = "Icecube fairy" }
sprite{ id = "entities/ice/icecube_heart", description = "Icecube heart" }
sprite{ id = "entities/ice/icecube_heart-piece", description = "Icecube piece of heart" }
sprite{ id = "entities/ice/icecube_lg", description = "Large Icecube" }
sprite{ id = "entities/ice/icecube_lg-wide", description = "Wide large Icecube" }
sprite{ id = "entities/ice/icecube_rupee", description = "Icecube rupee" }
sprite{ id = "entities/ice/icecube_sm", description = "Ice Cube (Small)" }
sprite{ id = "entities/ice/icecube_small-key", description = "Ice Cube (Small Key)" }
sprite{ id = "entities/ice/icecube_wide", description = "Ice Cube (Wide)" }
sprite{ id = "entities/ice/iceround_big-chest", description = "Ice Round (Big Chest)" }
sprite{ id = "entities/ice/iceround_chest", description = "Iceround chest" }
sprite{ id = "entities/ice/iceround_lg", description = "Large Iceround" }
sprite{ id = "entities/ice/iceround_sm", description = "Small Iceround" }
sprite{ id = "entities/ice/redicecube_arrow", description = "Red Icecube arrow" }
sprite{ id = "entities/ice/redicecube_big-chest", description = "Red Icecube big chest" }
sprite{ id = "entities/ice/redicecube_big-key", description = "Red Icecube big key" }
sprite{ id = "entities/ice/redicecube_block", description = "Red Icecube block" }
sprite{ id = "entities/ice/redicecube_bomb", description = "Red Icecube bomb" }
sprite{ id = "entities/ice/redicecube_boss-key", description = "Red Icecube boss key" }
sprite{ id = "entities/ice/redicecube_chest", description = "Red Icecube chest" }
sprite{ id = "entities/ice/redicecube_fairy", description = "Red Icecube fairy" }
sprite{ id = "entities/ice/redicecube_heart", description = "Red Icecube heart" }
sprite{ id = "entities/ice/redicecube_heart-piece", description = "Red Icecube piece of heart" }
sprite{ id = "entities/ice/redicecube_lg", description = "Large Red Icecube" }
sprite{ id = "entities/ice/redicecube_lg-wide", description = "Wide large Red Icecube" }
sprite{ id = "entities/ice/redicecube_rupee", description = "Red Icecube rupee" }
sprite{ id = "entities/ice/redicecube_sm", description = "Small Red Icecube" }
sprite{ id = "entities/ice/redicecube_small-key", description = "Red Icecube small key" }
sprite{ id = "entities/ice/redicecube_wide", description = "Wide Red Icecube" }
sprite{ id = "entities/ice/rediceround_big-chest", description = "Red Iceround big chest" }
sprite{ id = "entities/ice/rediceround_chest", description = "Red Iceround chest" }
sprite{ id = "entities/ice/rediceround_lg", description = "Large Red Iceround" }
sprite{ id = "entities/ice/rediceround_sm", description = "Small Red Iceround" }
sprite{ id = "entities/insects/bee", description = "Bee" }
sprite{ id = "entities/insects/butterfly_blue", description = "Blue butterfly" }
sprite{ id = "entities/insects/butterfly_green", description = "Green butterfly" }
sprite{ id = "entities/insects/butterfly_red", description = "Red butterfly" }
sprite{ id = "entities/insects/butterfly_yellow", description = "Yellow butterfly" }
sprite{ id = "entities/insects/mosquito", description = "Mosquito" }
sprite{ id = "entities/iron_ball", description = "Iron ball" }
sprite{ id = "entities/items", description = "Items" }
sprite{ id = "entities/items/Bombs/bomb", description = "Bomb" }
sprite{ id = "entities/items/Bombs/bomb_flower01", description = "Bomb flower 1" }
sprite{ id = "entities/items/Bombs/bomb_flower02", description = "Bomb flower 2" }
sprite{ id = "entities/items/Bombs/bomb_flower03", description = "Bomb flower 3" }
sprite{ id = "entities/items/Bombs/bomb_flower04", description = "Bomb flower 4" }
sprite{ id = "entities/items/Bombs/bomb_flower05", description = "Bomb flower 5" }
sprite{ id = "entities/items/Bombs/bomb_flower06", description = "Bomb flower 6" }
sprite{ id = "entities/items/Bombs/bomb_flower07", description = "Bomb flower 7" }
sprite{ id = "entities/items/Bombs/bomb_flower08", description = "Bomb flower 8" }
sprite{ id = "entities/items/Bombs/bomb_flower09", description = "Bomb flower 9" }
sprite{ id = "entities/items/Bombs/bomb_flower10", description = "Bomb flower 10" }
sprite{ id = "entities/items/Bombs/explosion", description = "Explosion" }
sprite{ id = "entities/items/Boomerangs/boomerang1", description = "Boomerang 1" }
sprite{ id = "entities/items/Boomerangs/boomerang2", description = "Boomerang 2" }
sprite{ id = "entities/items/arrow", description = "Arrow" }
sprite{ id = "entities/items/hookshot", description = "Hookshot" }
sprite{ id = "entities/moving_platform_dg_2", description = "Moving platform dg 2" }
sprite{ id = "entities/moving_platform_dg_5", description = "Moving platform (dungeon 5)" }
sprite{ id = "entities/moving_platform_dg_5_chain", description = "Moving platform chain (dungeon 5)" }
sprite{ id = "entities/non_diggable", description = "Diggable" }
sprite{ id = "entities/notes", description = "Notes" }
sprite{ id = "entities/outside_door", description = "Outside closed door" }
sprite{ id = "entities/outside_ladder", description = "Outside ladder" }
sprite{ id = "entities/owl", description = "Owl" }
sprite{ id = "entities/owl_blue", description = "Owl blue" }
sprite{ id = "entities/owl_out", description = "Owl out" }
sprite{ id = "entities/palm", description = "Palm" }
sprite{ id = "entities/palm_footer_brown", description = "Palm footer brown" }
sprite{ id = "entities/palm_footer_green", description = "Palm footer green" }
sprite{ id = "entities/palm_footer_yellow", description = "Palm footer yellow" }
sprite{ id = "entities/pedestal", description = "Pedestal" }
sprite{ id = "entities/pillar", description = "Pillar" }
sprite{ id = "entities/pillar_base", description = "Pillar base" }
sprite{ id = "entities/platform", description = "Platform" }
sprite{ id = "entities/pot", description = "Pot" }
sprite{ id = "entities/raft", description = "Raft" }
sprite{ id = "entities/rain", description = "Rain" }
sprite{ id = "entities/rockstacks/rockstack_bg1", description = "Rockstack Background 01" }
sprite{ id = "entities/rockstacks/rockstack_bg2", description = "Rockstack Background 02" }
sprite{ id = "entities/rockstacks/rockstack_bg3", description = "Rockstack Background 03" }
sprite{ id = "entities/rockstacks/rockstack_bg4", description = "Rockstack Background 04" }
sprite{ id = "entities/rockstacks/rockstack_bg5", description = "Rockstack Background 05" }
sprite{ id = "entities/rockstacks/rockstack_bg6", description = "Rockstack Background 06" }
sprite{ id = "entities/rockstacks/rockstack_bg7", description = "Rockstack Background 07" }
sprite{ id = "entities/rockstacks/rockstack_dark01", description = "Rockstack Dark World 01" }
sprite{ id = "entities/rockstacks/rockstack_dark02", description = "Rockstack Dark World 02" }
sprite{ id = "entities/rockstacks/rockstack_dark03", description = "Rockstack Dark World 03" }
sprite{ id = "entities/rockstacks/rockstack_dark04", description = "Rockstack Dark World 04" }
sprite{ id = "entities/rockstacks/rockstack_light01", description = "Rockstack Light World 01" }
sprite{ id = "entities/rockstacks/rockstack_light02", description = "Rockstack Light World 02" }
sprite{ id = "entities/rockstacks/rockstack_light03", description = "Rockstack Light World 03" }
sprite{ id = "entities/rockstacks/rockstack_light04", description = "Rockstack Light World 04" }
sprite{ id = "entities/rupee_icon", description = "Rupee icon" }
sprite{ id = "entities/shadow", description = "Shadow" }
sprite{ id = "entities/shadows/ball", description = "Ball" }
sprite{ id = "entities/shadows/giant_shadow", description = "Giant shadow" }
sprite{ id = "entities/shadows/owl", description = "Owl" }
sprite{ id = "entities/shadows/pickable_flying", description = "Pickable flying" }
sprite{ id = "entities/shadows/shadow", description = "Shadow" }
sprite{ id = "entities/shield", description = "Shield" }
sprite{ id = "entities/shop_office", description = "Shop office" }
sprite{ id = "entities/shovel", description = "Shovel" }
sprite{ id = "entities/sign", description = "Sign" }
sprite{ id = "entities/skull_brown", description = "Skull brown" }
sprite{ id = "entities/skull_green", description = "Skull green" }
sprite{ id = "entities/skull_white", description = "Skull white" }
sprite{ id = "entities/snores", description = "Snoring" }
sprite{ id = "entities/solid_switch", description = "Solid switch" }
sprite{ id = "entities/somaria_block", description = "Somaria block" }
sprite{ id = "entities/star", description = "Star" }
sprite{ id = "entities/statue", description = "Statue" }
sprite{ id = "entities/statue_big_dungeon_3", description = "Statue dungeon 3" }
sprite{ id = "entities/statue_dungeon_1", description = "Statue dungeon 1" }
sprite{ id = "entities/statue_dungeon_1_block", description = "Statue dungeon 1 block" }
sprite{ id = "entities/statue_dungeon_1_key", description = "Statue dungeon 1 key" }
sprite{ id = "entities/statue_dungeon_3", description = "Statue dungeon 3" }
sprite{ id = "entities/statue_dungeon_3_block", description = "Statue dungeon 3 block" }
sprite{ id = "entities/statue_dungeon_3_key", description = "Statue dungeon 3 key" }
sprite{ id = "entities/statue_dungeon_6", description = "Statue dungeon 6" }
sprite{ id = "entities/statue_dungeon_6_head", description = "Statue dungeon 6 head" }
sprite{ id = "entities/statue_dungeon_7", description = "Statue dungeon 7" }
sprite{ id = "entities/statue_liftable_dungeon_6", description = "Statue liftable dungeon 6" }
sprite{ id = "entities/statue_pig", description = "Statue pig" }
sprite{ id = "entities/statue_small", description = "Statue small" }
sprite{ id = "entities/statue_small_dungeon_3", description = "Statue small dungeon 3" }
sprite{ id = "entities/statue_small_key_dungeon_3", description = "Statue small key dungeon 3" }
sprite{ id = "entities/statues/pillar", description = "Pillar" }
sprite{ id = "entities/statues/statue_darknut", description = "Darknut statue" }
sprite{ id = "entities/statues/statue_koopa", description = "Koopa statue" }
sprite{ id = "entities/statues/statue_pig", description = "Pig statue" }
sprite{ id = "entities/stone_large_white", description = "Large white stone" }
sprite{ id = "entities/stone_small_black", description = "Small black stone" }
sprite{ id = "entities/stone_small_brwon", description = "Stone small brown" }
sprite{ id = "entities/stone_small_white", description = "Small white stone" }
sprite{ id = "entities/stones/stone_black", description = "Black Stone" }
sprite{ id = "entities/stones/stone_black_large", description = "Large Black Stone" }
sprite{ id = "entities/stones/stone_black_skull", description = "Black Skull" }
sprite{ id = "entities/stones/stone_lg_dark01", description = "Large Stone (Dark World 01)" }
sprite{ id = "entities/stones/stone_lg_dark02", description = "Large Stone (Dark World 02)" }
sprite{ id = "entities/stones/stone_lg_dark03", description = "Large Stone (Dark World 03)" }
sprite{ id = "entities/stones/stone_lg_dark04", description = "Large Stone (Dark World 04)" }
sprite{ id = "entities/stones/stone_lg_dark05", description = "Large Stone (Dark World 05)" }
sprite{ id = "entities/stones/stone_lg_dark06", description = "Large Stone (Dark World 06)" }
sprite{ id = "entities/stones/stone_lg_dark07", description = "Large Stone (Dark World 07)" }
sprite{ id = "entities/stones/stone_lg_dark08", description = "Large Stone (Dark World 08)" }
sprite{ id = "entities/stones/stone_lg_light02", description = "Large Stone (Light World 02)" }
sprite{ id = "entities/stones/stone_lg_light03", description = "Large Stone (Light World 03)" }
sprite{ id = "entities/stones/stone_lg_light04", description = "Large Stone (Light World 04)" }
sprite{ id = "entities/stones/stone_lg_light05", description = "Large Stone (Light World 05)" }
sprite{ id = "entities/stones/stone_lg_light06", description = "Large Stone (Light World 06)" }
sprite{ id = "entities/stones/stone_lg_light07", description = "Large Stone (Light World 07)" }
sprite{ id = "entities/stones/stone_lg_light08", description = "Large Stone (Light World 08)" }
sprite{ id = "entities/stones/stone_sm_dark01", description = "Dark Stone 01 (Unused)" }
sprite{ id = "entities/stones/stone_sm_dark02", description = "Dark Stone 02" }
sprite{ id = "entities/stones/stone_sm_dark03", description = "Dark Stone 03" }
sprite{ id = "entities/stones/stone_sm_dark04", description = "Dark Stone 04" }
sprite{ id = "entities/stones/stone_sm_dark05", description = "Dark Skull 01 (Unused)" }
sprite{ id = "entities/stones/stone_sm_dark06", description = "Dark Skull 02" }
sprite{ id = "entities/stones/stone_sm_dark07", description = "Dark Skull 03" }
sprite{ id = "entities/stones/stone_sm_dark08", description = "Dark Skull 04" }
sprite{ id = "entities/stones/stone_sm_light01", description = "Light Stone 01 (Unused)" }
sprite{ id = "entities/stones/stone_sm_light02", description = "Light Stone 02" }
sprite{ id = "entities/stones/stone_sm_light03", description = "Light Stone 03" }
sprite{ id = "entities/stones/stone_sm_light04", description = "Light Stone 04" }
sprite{ id = "entities/stones/stone_sm_light05", description = "Light Skull 01 (Unused)" }
sprite{ id = "entities/stones/stone_sm_light06", description = "Light Skull 02" }
sprite{ id = "entities/stones/stone_sm_light07", description = "Light Skull 03" }
sprite{ id = "entities/stones/stone_sm_light08", description = "Light Skull 04" }
sprite{ id = "entities/stones/stone_white", description = "White Stone" }
sprite{ id = "entities/stones/stone_white_large", description = "Large White Stone" }
sprite{ id = "entities/stones/stone_white_skull", description = "White Skull" }
sprite{ id = "entities/streams/conveyor_belt1", description = "Conveyor Belt 1" }
sprite{ id = "entities/streams/conveyor_belt2", description = "Conveyor Belt 2" }
sprite{ id = "entities/streams/conveyor_belt3", description = "Conveyor Belt 3" }
sprite{ id = "entities/streams/conveyor_belt4", description = "Conveyor Belt 4" }
sprite{ id = "entities/streams/current1", description = "Stream 1" }
sprite{ id = "entities/streams/current2", description = "Stream 2" }
sprite{ id = "entities/streams/water_stream", description = "Water stream" }
sprite{ id = "entities/switch", description = "Switch" }
sprite{ id = "entities/switches/crystal", description = "Crystal switch" }
sprite{ id = "entities/switches/crystal_block", description = "Crystal block" }
sprite{ id = "entities/switches/lever", description = "Lever" }
sprite{ id = "entities/switches/solid_switch", description = "Solid switch" }
sprite{ id = "entities/switches/star", description = "Star switch" }
sprite{ id = "entities/switches/switch", description = "Switch" }
sprite{ id = "entities/switches/switch_d1-1", description = "Switch High 1 Ground 1" }
sprite{ id = "entities/switches/switch_d1-2", description = "Switch High 1 Ground 2" }
sprite{ id = "entities/switches/switch_d1-3", description = "Switch High 1 Ground 3" }
sprite{ id = "entities/switches/switch_d1-4", description = "Switch High 1 Ground 4" }
sprite{ id = "entities/switches/switch_d1-5", description = "Switch High 1 Ground 5" }
sprite{ id = "entities/switches/switch_d1-6", description = "Switch High 1 Ground 6" }
sprite{ id = "entities/switches/switch_d1-7", description = "Switch High 1 Ground 7" }
sprite{ id = "entities/switches/switch_d2-1", description = "Switch Low 1 Ground 1" }
sprite{ id = "entities/switches/switch_d2-2", description = "Switch Low 1 Ground 2" }
sprite{ id = "entities/switches/switch_d2-3", description = "Switch Low 1 Ground 3" }
sprite{ id = "entities/switches/switch_d2-4", description = "Switch Low 1 Ground 4" }
sprite{ id = "entities/switches/switch_d2-5", description = "Switch Low 1 Ground 5" }
sprite{ id = "entities/switches/switch_d2-6", description = "Switch Low 1 Ground 6" }
sprite{ id = "entities/switches/switch_d2-7", description = "Switch Low 1 Ground 7" }
sprite{ id = "entities/switches/switch_d3-1", description = "Switch High 2 Ground 1" }
sprite{ id = "entities/switches/switch_d3-2", description = "Switch High 2 Ground 2" }
sprite{ id = "entities/switches/switch_d3-3", description = "Switch High 2 Ground 3" }
sprite{ id = "entities/switches/switch_d3-4", description = "Switch High 2 Ground 4" }
sprite{ id = "entities/switches/switch_d3-5", description = "Switch High 2 Ground 5" }
sprite{ id = "entities/switches/switch_d3-6", description = "Switch High 2 Ground 6" }
sprite{ id = "entities/switches/switch_d3-7", description = "Switch High 2 Ground 7" }
sprite{ id = "entities/switches/switch_d4-1", description = "Switch Low 2 Ground 1" }
sprite{ id = "entities/switches/switch_d4-2", description = "Switch Low 2 Ground 2" }
sprite{ id = "entities/switches/switch_d4-3", description = "Switch Low 2 Ground 3" }
sprite{ id = "entities/switches/switch_d4-4", description = "Switch Low 2 Ground 4" }
sprite{ id = "entities/switches/switch_d4-5", description = "Switch Low 2 Ground 5" }
sprite{ id = "entities/switches/switch_d4-6", description = "Switch Low 2 Ground 6" }
sprite{ id = "entities/switches/switch_d4-7", description = "Switch Low 2 Ground 7" }
sprite{ id = "entities/switches/switch_eye_blue", description = "Blue eye switch" }
sprite{ id = "entities/switches/switch_eye_red", description = "Red eye switch" }
sprite{ id = "entities/switches/switch_eye_yellow", description = "Yellow eye switch" }
sprite{ id = "entities/sword", description = "Sword" }
sprite{ id = "entities/symbols/collapse", description = "Collapse" }
sprite{ id = "entities/symbols/exclamation", description = "Exclamation" }
sprite{ id = "entities/symbols/interrogation", description = "Interrogation" }
sprite{ id = "entities/symbols/notes", description = "Notes" }
sprite{ id = "entities/symbols/oh", description = "Oh" }
sprite{ id = "entities/symbols/prices", description = "Prices" }
sprite{ id = "entities/symbols/snores", description = "Snores" }
sprite{ id = "entities/teletransporter", description = "Teletransporter" }
sprite{ id = "entities/teletransporter_dungeon", description = "Teletransporter dungeon" }
sprite{ id = "entities/tent_bazaar", description = "Bazaar Tent" }
sprite{ id = "entities/tent_small", description = "Small Tent" }
sprite{ id = "entities/torch", description = "Torch" }
sprite{ id = "entities/torch_candle", description = "Candle torch" }
sprite{ id = "entities/torch_lantern", description = "Lantern torch" }
sprite{ id = "entities/torch_light", description = "Torch light" }
sprite{ id = "entities/torch_light_hero", description = "Torch light, hero" }
sprite{ id = "entities/torch_light_room", description = "Torch light, room" }
sprite{ id = "entities/torch_light_tile", description = "Torch light, tile" }
sprite{ id = "entities/torch_metal", description = "Metal torch" }
sprite{ id = "entities/torch_wood", description = "Wooden torch" }
sprite{ id = "entities/utils/cliff", description = "Cliff marker" }
sprite{ id = "entities/utils/non_diggable", description = "Non diggable" }
sprite{ id = "entities/vacuum_cleaner", description = "Vacuum cleaner" }
sprite{ id = "entities/vacuum_cleaner_ground", description = "Vacuum cleaner ground" }
sprite{ id = "entities/warps/destination", description = "Destination" }
sprite{ id = "entities/warps/teletransporter", description = "Teletransporter (Yellow)" }
sprite{ id = "entities/warps/teletransporter2", description = "Teletransporter (Blue)" }
sprite{ id = "entities/water_tree", description = "Water tree" }
sprite{ id = "entities/water_tree_junction", description = "Water tree junction" }
sprite{ id = "entities/whirlwind", description = "Whirlwind" }
sprite{ id = "fogs/rain", description = "Rain" }
sprite{ id = "ground_effects/fall_on_hole", description = "ground_effects/fall_on_hole" }
sprite{ id = "ground_effects/lava_splash", description = "ground_effects/lava_splash" }
sprite{ id = "ground_effects/leaves", description = "ground_effects/leaves" }
sprite{ id = "ground_effects/water", description = "Water" }
sprite{ id = "ground_effects/water_splash", description = "ground_effects/water_splash" }
sprite{ id = "hero/diving", description = "Diving" }
sprite{ id = "hero/ground1", description = "Grass under hero" }
sprite{ id = "hero/ground2", description = "Shallow water under hero" }
sprite{ id = "hero/item/boomerang/boomerang_moving_armed_tunic_1", description = "hero/item/boomerang/boomerang_moving_armed_tunic_1" }
sprite{ id = "hero/item/boomerang/boomerang_moving_free_tunic1", description = "hero/item/boomerang/boomerang_moving_free_tunic1" }
sprite{ id = "hero/item/bow/bow_arming_arrow_tunic1", description = "0a" }
sprite{ id = "hero/item/bow/bow_arming_no_arrow_tunic1", description = "0b" }
sprite{ id = "hero/item/bow/bow_moving_free_tunic1", description = "1a" }
sprite{ id = "hero/item/bow/bow_moving_no_arrow_tunic1", description = "2a" }
sprite{ id = "hero/item/bow/bow_moving_with_arrow_tunic1", description = "2b" }
sprite{ id = "hero/item/bow/bow_shoot_tunic1", description = "3" }
sprite{ id = "hero/item/fire_rod/rod", description = "Fire Rod" }
sprite{ id = "hero/item/fire_rod/rod_moving", description = "hero/item/fire_rod/rod_moving" }
sprite{ id = "hero/item/fire_rod/rod_moving_tunic_1", description = "hero/item/fire_rod/rod_moving_tunic_1" }
sprite{ id = "hero/item/ice_rod/rod_moving", description = "hero/item/ice_rod/rod_moving" }
sprite{ id = "hero/item/ocarina/learned.tunic_1", description = "Learned song" }
sprite{ id = "hero/item/ocarina/ocarina.tunic_1", description = "Ocarina" }
sprite{ id = "hero/item/rods/fire_rod", description = "Fire Rod" }
sprite{ id = "hero/item/rods/healing_wand", description = "Healing Wand" }
sprite{ id = "hero/item/rods/ice_rod", description = "Ice Rod" }
sprite{ id = "hero/item/rods/rod_moving", description = "Moving rod" }
sprite{ id = "hero/item/rods/rod_moving_tunic_1", description = "Moving Rod Tunic 1" }
sprite{ id = "hero/item/rods/wind_rod", description = "Wind Rod" }
sprite{ id = "hero/item/sword_beam", description = "Sword Beam" }
sprite{ id = "hero/link_sad", description = "Link sad" }
sprite{ id = "hero/shield1", description = "Hero shield 1" }
sprite{ id = "hero/shield2", description = "Hero shield 2" }
sprite{ id = "hero/shield3", description = "Hero shield 3" }
sprite{ id = "hero/sword1", description = "Hero sword 1" }
sprite{ id = "hero/sword2", description = "Hero sword 2" }
sprite{ id = "hero/sword3", description = "Hero sword 3" }
sprite{ id = "hero/sword4", description = "Hero sword 4" }
sprite{ id = "hero/sword_stars1", description = "Hero sword stars 1" }
sprite{ id = "hero/sword_stars2", description = "Hero sword stars 2" }
sprite{ id = "hero/sword_stars3", description = "Hero sword stars 3" }
sprite{ id = "hero/sword_stars4", description = "Hero sword stars 4" }
sprite{ id = "hero/trail", description = "Hero trail" }
sprite{ id = "hero/tunic1", description = "Hero tunic 1" }
sprite{ id = "hero/tunic2", description = "Hero tunic 2" }
sprite{ id = "hero/tunic3", description = "Hero tunic 3" }
sprite{ id = "hero/tunic4", description = "Tunic 4" }
sprite{ id = "hud/action_icon_flip", description = "Action icon" }
sprite{ id = "hud/clock", description = "hud/clock" }
sprite{ id = "hud/dialog_box_message_end", description = "Dialog end" }
sprite{ id = "hud/empty_heart", description = "Empty heart" }
sprite{ id = "hud/gameover_fade", description = "Game-over fade" }
sprite{ id = "hud/magic_bar", description = "Magic bar" }
sprite{ id = "hud/pause_icon_flip", description = "Pause icon" }
sprite{ id = "hud/piece_of_heart_icon", description = "hud/piece_of_heart_icon" }
sprite{ id = "hud/quest/quest1", description = "Quest 1" }
sprite{ id = "hud/sword_icon_flip", description = "Sword icon" }
sprite{ id = "hud/temperature", description = "Temperature HUD" }
sprite{ id = "maps/a2", description = "Zora" }
sprite{ id = "maps/a4", description = "Map ALTTP" }
sprite{ id = "maps/alttp", description = "ALTTP map" }
sprite{ id = "maps/c4", description = "Lake Hylia" }
sprite{ id = "maps/desert_palace", description = "Desert Palace" }
sprite{ id = "maps/fire_temple", description = "Fire temple" }
sprite{ id = "maps/gt", description = "Ganon's Tower" }
sprite{ id = "maps/minimap" }
sprite{ id = "maps/mountain", description = "Mountains map" }
sprite{ id = "maps/overworld", description = "Overworld" }
sprite{ id = "maps/room_layout", description = "Room layout for dungeons" }
sprite{ id = "maps/screen_size", description = "Screen size" }
sprite{ id = "maps/underwater", description = "Underwater" }
sprite{ id = "menus/arrow", description = "Arrow" }
sprite{ id = "menus/dungeon_maps/map1", description = "Dungeon 1 minimap" }
sprite{ id = "menus/dungeon_maps/map_1", description = "Map 1" }
sprite{ id = "menus/dungeon_maps/map_2", description = "Map 2 " }
sprite{ id = "menus/dungeon_maps/map_3", description = "Map 3" }
sprite{ id = "menus/map/hero_head", description = "Hero head" }
sprite{ id = "menus/map/hero_point", description = "Hero point" }
sprite{ id = "menus/map/map_waypoint", description = "Map waypoint cross" }
sprite{ id = "menus/map/pause_hyrule_world_map", description = "World map sprite (for use in the prologue)" }
sprite{ id = "menus/parchment/parchment_boss", description = "Parchment to display boss name" }
sprite{ id = "menus/parchment/parchment_default", description = "Parchment to display info" }
sprite{ id = "menus/parchment/parchment_shadow", description = "Parchment shadow" }
sprite{ id = "menus/pause/arrow", description = "Arrow" }
sprite{ id = "menus/pause/cursor", description = "Cursor" }
sprite{ id = "menus/pause/map/dungeon/boss", description = "Boss icon" }
sprite{ id = "menus/pause/map/dungeon/hero_head", description = "Hero head" }
sprite{ id = "menus/pause/map/dungeon/hero_point", description = "Hero point" }
sprite{ id = "menus/pause/map/world/world_map_cursor", description = "World map cursor" }
sprite{ id = "menus/pause/map/world/world_map_hero", description = "World map hero head" }
sprite{ id = "menus/pause/options/command_cursor", description = "Command cursor" }
sprite{ id = "menus/pause/options/cursor", description = "Options cursor" }
sprite{ id = "menus/selection_menu_cursor", description = "Savegame cursor" }
sprite{ id = "menus/solarus_logo", description = "Solarus logo" }
sprite{ id = "menus/team_logo", description = "Solarus Team logo" }
sprite{ id = "menus/title_screen/press_start", description = "Press start" }
sprite{ id = "menus/title_screen/small_shine", description = "Small shine" }
sprite{ id = "menus/title_screen/triforce", description = "Triforce" }
sprite{ id = "menus/title_sword", description = "Title sword" }
sprite{ id = "menus/title_triforce" }
sprite{ id = "npc/angry_brother", description = "Angry Brother" }
sprite{ id = "npc/average_middle_aged_man", description = "Average Middle Aged Man" }
sprite{ id = "npc/bird_green", description = "Green Bird" }
sprite{ id = "npc/blacksmith", description = "Blacksmith" }
sprite{ id = "npc/blind_hideout_man", description = "Blind Hideout Man" }
sprite{ id = "npc/broom_grandma", description = "Broom Grandma" }
sprite{ id = "npc/bully", description = "Bully" }
sprite{ id = "npc/bully_cursed", description = "Cursed Bully" }
sprite{ id = "npc/butterfly_blessed", description = "Butterfly, blessed" }
sprite{ id = "npc/butterfly_blue", description = "Butterfly, blue" }
sprite{ id = "npc/butterfly_grey", description = "Butterfly, grey" }
sprite{ id = "npc/butterfly_orange", description = "Butterfly, orange" }
sprite{ id = "npc/butterfly_purple", description = "Butterfly, purple" }
sprite{ id = "npc/butterfly_red", description = "Butterfly, red" }
sprite{ id = "npc/camper", description = "Camper" }
sprite{ id = "npc/chocobo_blue", description = "Blue Chocobo" }
sprite{ id = "npc/chocobo_green", description = "Green Chocobo" }
sprite{ id = "npc/chocobo_red", description = "Red Chocobo" }
sprite{ id = "npc/chocobo_yellow", description = "Yellow Chocobo" }
sprite{ id = "npc/deku", description = "Deku" }
sprite{ id = "npc/dog", description = "Dog" }
sprite{ id = "npc/drunk_man", description = "Drunk Man" }
sprite{ id = "npc/fat_fairy", description = "Fat Fairy" }
sprite{ id = "npc/fisher_blue", description = "Blue Fisher" }
sprite{ id = "npc/fisher_green", description = "Green Fisher" }
sprite{ id = "npc/flute_boy", description = "Flute Boy" }
sprite{ id = "npc/fortune_teller_purple", description = "Fortune teller" }
sprite{ id = "npc/fortune_teller_red", description = "Red Fortune teller" }
sprite{ id = "npc/fortune_teller_white", description = "White Fortune teller" }
sprite{ id = "npc/frog", description = "Frog" }
sprite{ id = "npc/gerudo_hesla", description = "Gerudo (Hesla)" }
sprite{ id = "npc/gerudo_male", description = "Gerudo (Male)" }
sprite{ id = "npc/gerudo_merchant", description = "Gerudo (Merchant)" }
sprite{ id = "npc/gerudo_pirate", description = "Gerudo (Pirate)" }
sprite{ id = "npc/ghost", description = "Ghost" }
sprite{ id = "npc/ghost_appearing", description = "Ghost (Appearing)" }
sprite{ id = "npc/ghost_disapear", description = "Ghost (Disapearing)" }
sprite{ id = "npc/ghostly_proprietor", description = "Ghostly Proprietor" }
sprite{ id = "npc/goron", description = "Goron" }
sprite{ id = "npc/goron_dampeh", description = "Goron (Dampeh)" }
sprite{ id = "npc/goron_dargor", description = "Goron (Dargor)" }
sprite{ id = "npc/goron_galen", description = "Goron (Galen)" }
sprite{ id = "npc/goron_ghost", description = "Goron (Ghost)" }
sprite{ id = "npc/goron_larin", description = "Goron (Larin)" }
sprite{ id = "npc/grandson", description = "Grandson" }
sprite{ id = "npc/great_fairy", description = "Great Fairy" }
sprite{ id = "npc/guard", description = "Guard" }
sprite{ id = "npc/hylian_1", description = "Hylian (1)" }
sprite{ id = "npc/hylian_10", description = "Hylian (10)" }
sprite{ id = "npc/hylian_11", description = "Pink woman walking" }
sprite{ id = "npc/hylian_12", description = "Green hat man walking" }
sprite{ id = "npc/hylian_13", description = "Red hair woman walking" }
sprite{ id = "npc/hylian_14", description = "Old man walking" }
